

00333700,智能材料与适应性系统,全校任选,3.0,董美均 Gregory Washington Farzad Ahmadkhanlou,1,工学院,, ,1~3周 每周周一1~3节 三教204<br />1~3周 每周周二1~3节 三教204<br />1~3周 每周周三1~3节 三教204<br />1~3周 每周周四1~3节 三教204<br />1~3周 每周周五1~3节 三教204<br />,5 / 0,工学院Globex项目taught in English, 加入选课计划,
00333114,综合水资源管理：国际视角,全校任选,2.0,董美均 Linus Zhang,1,工学院,, ,1~3周 每周周一1~2节 三教201<br />1~3周 每周周二1~2节 三教201<br />1~3周 每周周三1~2节 三教201<br />1~3周 每周周四1~2节 三教201<br />1~3周 每周周五1~2节 三教201<br />,5 / 1,工学院Globex项目 taught in english, 加入选课计划,
00333115,综合水资源管理：国际视角,全校任选,3.0,董美均 Linus Zhang,1,工学院,, ,1~3周 每周周一1~2节 <br />1~3周 每周周二1~2节 <br />1~3周 每周周三1~2节 <br />1~3周 每周周四1~2节 <br />1~3周 每周周五1~2节<br />,5 / 1,工学院Globex项目 taught in english第四周外出上课, 加入选课计划,
00333126,组织工程实用工具: 再生疗法的设计与评价,全校任选,3.0,董美均 Ken Webb Jeoung Soo LEE,1,工学院,, ,1~3周 每周周一1~3节 三教308<br />1~3周 每周周二1~3节 三教308<br />1~3周 每周周三1~3节 三教308<br />1~3周 每周周四1~3节 三教308<br />1~3周 每周周五1~3节 三教308<br />,5 / 0,工学院Globex项目taught in English, 加入选课计划,
02830730,当代中国社会,全校任选,3.0,谢宇(教授) 董浩(助理教授),1,光华管理学院,, ,1~6周 每周周一2~5节 <br />1~6周 每周周二2~5节 <br />1~6周 每周周三2~5节 <br />1~6周 每周周四2~5节<br />,50 / 10,和外籍学生同上课，须面试。4月21日前简历发至gcsr002@pku.edu.cn，4月30日前面试并通知。上课时间7.1-8.9, 加入选课计划,
21130015,管理经济学基础,全校任选,2.0,SHENGYU(预聘副教授),1,现代农学院,, ,1~1周 每周周一2~8节 二教315<br />1~1周 每周周二2~8节 二教315<br />1~1周 每周周三2~8节 二教315<br />1~1周 每周周四2~8节 二教315<br />1~1周 每周周五2~8节 二教315<br />,35 / 2,, 加入选课计划,
30340097,国际人力资源管理：东西方与新兴市场,全校任选,3.0,杨妮妮,1,教务部,, ,3~4周 每周周一2~4节 二教421<br />3~4周 每周周二2~4节 二教421<br />3~4周 每周周三2~4节 二教421<br />3~4周 每周周四2~4节 二教421<br />3~4周 每周周五2~4节 二教421<br />,5 / 3,Five afternoon sessions from (1pm-5pm) will be arranged in fieldtrips and team-based case studies., 加入选课计划,
30340092,环境与中国：自然，文化和发展,全校任选,3.0,周宇,1,教务部,, ,1~2周 每周周一2~4节 二教413<br />1~2周 每周周二2~4节 二教413<br />1~2周 每周周三2~4节 二教413<br />1~2周 每周周四2~4节 二教413<br />1~2周 每周周五2~4节 二教413<br />,3 / 0,5次下午的field trip，具体时间以教师公布为准。, 加入选课计划,
04834070,计算的社会内涵,全校任选,2.0,陈薇(副研究员),1,信息科学技术学院,, ,3~4周 每周周一2~4节 二教402<br />3~4周 每周周二2~4节 二教402<br />3~4周 每周周三2~4节 二教402<br />3~4周 每周周四2~4节 二教402<br />3~4周 每周周五1~4节 二教402<br />,60 / 2,与加州大学伯克利分校电气工程与计算机科学系助理教授Josh Hug合上 taught in English, 加入选课计划,
21130013,经济学模型CGE的基本原理及优化软件GAMS编程,全校任选,2.0,解伟(助理教授),1,现代农学院,, ,3~4周 每周周一2~7节 <br />3~4周 每周周二2~7节 <br />3~4周 每周周三2~7节 <br />3~4周 每周周四2~7节 <br />3~4周 每周周五2~7节<br />,21 / 14,总共6天，第一周上课5天，第二周上课1天，每天6课时。, 加入选课计划,
30340056,镜中观花：中国人的价值观,全校任选,3.0,韩金鹏(副教授),1,教务部,, ,1~2周 每周周一2~4节 二教210<br />1~2周 每周周二2~4节 二教210<br />1~2周 每周周三2~4节 二教210<br />1~2周 每周周四2~4节 二教210<br />1~2周 每周周五2~4节 二教210<br />,3 / 0,讨论或参观安排在第1周的周一、周三、周五的下午，第2周的周一和周三的下午。, 加入选课计划,
01834300,媒体与中国社会,全校任选,3.0,陈开和(教授),1,教务部,, ,1~2周 每周周一2~4节 二教206<br />1~2周 每周周二2~4节 二教206<br />1~2周 每周周三2~4节 二教206<br />1~2周 每周周四2~4节 二教206<br />1~2周 每周周五2~4节 二教206<br />,2 / 0,共计5次下午的field trip，以老师开课后公布为准。, 加入选课计划,
61030030,朋辈心理辅导,全校任选,2.0,刘海骅(副教授) Marcus Rodriguez,1,心理与认知科学学院,, ,1~1周 每周周一2~8节 二教203<br />1~1周 每周周二2~8节 二教203<br />1~1周 每周周三2~8节 二教203<br />1~1周 每周周四2~8节 二教203<br />1~1周 每周周五1~4节 二教203<br />,140 / 43,, 加入选课计划,
18730020,社会调查数据分析方法,全校任选,2.0,孔涛(副研究员) 吴琼(副研究员) 顾佳峰(副研究员) 任强(长聘副教授)等,1,中国社会科学调查中心,, ,1~2周 每周周一2~4节 二教401<br />1~2周 每周周二2~4节 二教401<br />1~2周 每周周三2~4节 二教401<br />1~2周 每周周四2~4节 二教401<br />1~2周 每周周五2~4节 二教401<br />,84 / 6,, 加入选课计划,
21130016,食物安全：政治经济学和心理学研究,全校任选,2.0,王晓兵(长聘副教授),1,现代农学院,, ,1~1周 每周周一2~8节 二教421<br />1~1周 每周周二2~8节 二教421<br />1~1周 每周周三2~7节 二教421<br />1~1周 每周周四2~7节 二教421<br />1~1周 每周周五2~7节 二教421<br />,35 / 2,, 加入选课计划,
02530060,微观经济学,全校任选,3.0,张元鹏(副教授),1,经济学院,, ,1~4周 每周周一2~4节 二教425<br />1~4周 每周周二2~4节 二教425<br />1~4周 每周周四2~4节 二教425<br />1~4周 每周周五2~4节 二教425<br />,42 / 1,非专业、非通选，经院不可选！必须先修过经济学原理和微积分，7.27上午考试, 加入选课计划,
04834090,知识图谱：基础及应用,全校任选,3.0,张岩(教授),1,信息科学技术学院,, ,3~4周 每周周一2~8节 二教507<br />3~4周 每周周二2~4节 二教507<br />3~4周 每周周三2~8节 二教507<br />3~4周 每周周四2~4节 二教507<br />3~4周 每周周五2~8节 二教507<br />,56 / 1,与澳大利亚蒙纳士大学的李元放老师合上, 加入选课计划,
21130001,植物发育及分子生物学,全校任选,2.0,乔红 邓兴旺(教授) 林辰涛 DONG JUAN等,1,现代农学院,, ,3~4周 每周周一2~8节 二教101<br />3~4周 每周周二2~8节 二教101<br />3~4周 每周周三2~8节 二教101<br />3~4周 每周周四2~8节 二教101<br />3~4周 每周周五2~8节 二教101<br />,280 / 1,, 加入选课计划,
21130002,植物知道生命的答案,全校任选,2.0,邓兴旺(教授) Daniel Chamovitz,1,现代农学院,, ,3~4周 每周周一2~8节 二教102<br />3~4周 每周周二2~8节 二教102<br />3~4周 每周周三2~8节 二教102<br />3~4周 每周周四2~8节 二教102<br />3~4周 每周周日2~8节 二教102<br />,140 / 4,7月21日周日开始上课，连上5天, 加入选课计划,
30340096,中国传统表演艺术,全校任选,3.0,张新亚,1,教务部,, ,3~4周 每周周一2~4节 二教408<br />3~4周 每周周二2~4节 二教408<br />3~4周 每周周三2~4节 二教408<br />3~4周 每周周四2~4节 二教408<br />3~4周 每周周五2~4节 二教408<br />,0 / 0,Depending on the schedule of field trip/performance shows  exact schedule is subject to adjustment, 加入选课计划,
30340052,中国传统健身、饮食与养生,全校任选,2.0,王东敏(副教授),1,教务部,, ,1~4周 每周周一2~4节 二教308<br />1~4周 每周周二1~2节 二教308<br />1~4周 每周周四7~9节 二教308<br />,3 / 0,--补录, 加入选课计划,
30340094,中国改革与世界经济,全校任选,3.0,陈绍锋(副教授),1,教务部,, ,3~4周 每周周一2~4节 二教420<br />3~4周 每周周二2~4节 二教420<br />3~4周 每周周三2~4节 二教420<br />3~4周 每周周四2~4节 二教420<br />3~4周 每周周五2~4节 二教420<br />,0 / 0,field trip每周下午2-3次（共计5次），以老师开课后公布为准。, 加入选课计划,
30340095,中国经济导论,全校任选,3.0,季曦(副教授),1,教务部,, ,1~2周 每周周一2~4节 二教317<br />1~2周 每周周二2~4节 二教317<br />1~2周 每周周三2~4节 二教317<br />1~2周 每周周四2~4节 二教317<br />1~2周 每周周五2~4节 二教317<br />,2 / 0,共计5次下午的field trip，以老师开课后公布为准。, 加入选课计划,
30340095,中国经济导论,全校任选,3.0,刘民权(教授),2,教务部,, ,3~4周 每周周一2~4节 二教317<br />3~4周 每周周二2~4节 二教317<br />3~4周 每周周三2~4节 二教317<br />3~4周 每周周四2~4节 二教317<br />3~4周 每周周五2~4节 二教317<br />,0 / 0,field trip每周下午2-3次（共计5次），以老师开课后公布为准。, 加入选课计划,
30340076,中国现当代小说与电影,全校任选,2.0,马乃强(教学副教授),1,教务部,, ,1~4周 每周周一2~4节 二教416<br />1~4周 每周周二1~2节 二教416<br />1~4周 每周周四7~9节 二教416<br />,2 / 1,--补录, 加入选课计划,
02432360,中国与非洲：全球性的相遇,全校任选,3.0,许亮(助理教授) 程莹(助理教授),1,教务部,, ,1~2周 每周周一2~4节 二教423<br />1~2周 每周周二2~4节 二教423<br />1~2周 每周周三2~4节 二教423<br />1~2周 每周周四2~4节 二教423<br />1~2周 每周周五2~4节 二教423<br />,3 / 0,共计5次下午的Field Trip，以老师开课后公布为准。, 加入选课计划,
21130011,经济学视角下的资源环境热点问题,全校任选,2.0,侯玲玲(助理教授),1,现代农学院,, ,1~2周 每周周一3~8节 二教422<br />1~2周 每周周二3~8节 二教422<br />1~2周 每周周三3~8节 二教422<br />1~2周 每周周四3~8节 二教422<br />1~2周 每周周五3~8节 二教422<br />1~2周 每周周六3~8节 二教422<br />1~2周 每周周日3~8节 二教422<br />,35 / 1,7月1日-5日；7月8日-10日。上午10点-12点（三、四节）；下午3点-5点（七、八节）, 加入选课计划,
02535290,量化历史研究,全校任选,2.0,管汉晖(副教授),1,经济学院,, ,3~4周 每周周一3~7节 <br />3~4周 每周周二3~7节 <br />3~4周 每周周三3~7节 <br />3~4周 每周周四3~7节 <br />3~4周 每周周五3~7节<br />,42 / 15,2019年7月15-24日，中间20-21日是双休日, 加入选课计划,
02132880,内亚史,全校任选,2.0,昝涛(长聘副教授),1,历史学系,,16,1~4周 每周周一3~4节 二教309<br />1~4周 每周周二3~4节 二教309<br />1~4周 每周周三3~4节 二教309<br />1~4周 每周周四3~4节 二教309<br />,70 / 11,7.26上午闭卷考试, 加入选课计划,
01133036,生命的逻辑,全校任选,2.0,钱紘 白书农(教授) 龙漫远,1,生命科学学院,, ,2~4周 每周周一3~6节 二教506<br />2~4周 每周周三3~6节 二教506<br />2~4周 每周周五3~6节 二教506<br />,20 / 20,第2-4周的每周一、三、五上课, 加入选课计划,
00334180,生物医学工程导论,全校任选,1.0,李长辉(长聘副教授),1,工学院,, ,1~2周 每周周一3~4节 二教304<br />1~2周 每周周二3~4节 二教304<br />1~2周 每周周三3~4节 二教304<br />1~2周 每周周四3~4节 二教304<br />,50 / 6,, 加入选课计划,
03633330,西班牙文化纵览,全校任选,1.0,宋扬(讲师),1,外国语学院,, ,1~2周 每周周一3~4节 二教106<br />1~2周 每周周二3~4节 二教106<br />1~2周 每周周三3~4节 二教106<br />1~2周 每周周四3~4节 二教106<br />,35 / 35,, 加入选课计划,
03636900,意大利语言和文化,全校任选,2.0,GUIMMARRA GIUSEPPINA,1,外国语学院,, ,1~1周 每周周一3~6节 <br />1~1周 每周周二3~6节 <br />1~1周 每周周三3~6节 <br />1~1周 每周周四3~6节 <br />1~1周 每周周五3~6节<br />,0 / 0,报名本课程另有专门通知。赴意费用自理；不足20人可能停课。, 加入选课计划,


30330500,ACM/ICPC竞赛训练,全校任选,2.0,郭炜(讲师),1,教务部,, ,3~4周 每周周一5~8节 二教105<br />3~4周 每周周二5~8节 二教105<br />3~4周 每周周三5~8节 二教105<br />3~4周 每周周四5~8节 二教105<br />3~4周 每周周五5~8节 二教105<br />,266 / 5,7月26日5-8节上机，参加ACM竞赛且取得相关学分者不能选此课。, 加入选课计划,
30340082,“中国崛起”专题研讨课,全校任选,3.0,徐昕,1,教务部,, ,1~4周 每周周一5~6节 二教308<br />1~4周 每周周二3~4节 二教308<br />1~4周 每周周三2~4节 二教308<br />1~4周 每周周五7~9节 二教308<br />,0 / 0,开课前3周每周周日上午9-12点field trip。 --补录, 加入选课计划,
04833710,创新工程实践（实习）,全校任选,2.0,陈江(副教授),1,信息科学技术学院,, ,3~4周 每周周一5~8节 二教304<br />3~4周 每周周二5~8节 二教304<br />3~4周 每周周三5~8节 二教304<br />3~4周 每周周四5~8节 二教304<br />3~4周 每周周五5~8节 二教304<br />,56 / 10,6月下旬-7月14日MOOC在线学习，具体另行通知。7月15-26日线下教学。, 加入选课计划,
06734030,大学经历与学生发展,全校任选,2.0,鲍威(长聘副教授),1,教育学院,, ,1~2周 每周周一5~8节 二教424<br />1~2周 每周周二5~8节 二教424<br />1~2周 每周周三5~8节 二教424<br />1~2周 每周周四5~8节 二教424<br />1~2周 每周周五5~8节 二教424<br />,25 / 25,, 加入选课计划,
00333119,地球大历史:穿梭一百四十亿年的科学之旅,全校任选,3.0,董美均 William M.Y. CHEUNG,1,工学院,, ,1~3周 每周周一5~7节 三教201<br />1~3周 每周周二5~7节 三教201<br />1~3周 每周周三5~7节 三教201<br />1~3周 每周周四5~7节 三教201<br />1~3周 每周周五5~7节 三教201<br />,5 / 0,工学院Globex项目taught in English, 加入选课计划,
01630724,儿童青少年精神医学,全校任选,1.0,李荔(副主任医师),1,心理与认知科学学院,, ,1~2周 每周周一5~8节 二教413<br />1~2周 每周周五5~8节 二教413<br />,56 / 56,开卷考试, 加入选课计划,
21130008,发展经济学及其在中国的实践,全校任选,2.0,刘承芳(长聘副教授),1,现代农学院,, ,1~2周 每周周一5~8节 二教423<br />1~2周 每周周二5~8节 二教423<br />1~2周 每周周三5~8节 二教423<br />1~2周 每周周四5~8节 二教423<br />1~2周 每周周五5~8节 二教423<br />,35 / 3,7月1日开课，一共8天，7月10日结课。, 加入选课计划,
00333181,工程项目管理中的金融决策,全校任选,3.0,董美均 Daricha Sutivong,1,工学院,, ,1~3周 每周周一5~7节 二教405<br />1~3周 每周周二5~7节 二教405<br />1~3周 每周周三5~7节 二教405<br />1~3周 每周周四5~7节 二教405<br />1~3周 每周周五5~7节 二教405<br />,5 / 0,工学院Globex项目taught in English, 加入选课计划,
00333149,基于模型的太阳能技术设计与优化,全校任选,3.0,董美均 Raymond Adomaitis,1,工学院,, ,1~3周 每周周一5~7节 三教206<br />1~3周 每周周二5~7节 三教206<br />1~3周 每周周三5~7节 三教206<br />1~3周 每周周四5~7节 三教206<br />1~3周 每周周五5~7节 三教206<br />,5 / 0,工学院Globex项目 taught in english, 加入选课计划,
00333125,机器人入门：编程与实践,全校任选,3.0,谢广明(教授),1,工学院,, ,1~3周 每周周一5~7节 二教307<br />1~3周 每周周二5~7节 二教307<br />1~3周 每周周三5~7节 二教307<br />1~3周 每周周四5~7节 二教307<br />1~3周 每周周五5~7节 二教307<br />,5 / 5,工学院Globex项目taught in English, 加入选课计划,
02034960,经学通论,全校任选,2.0,顾永新(研究员),1,中国语言文学系,, ,1~4周 每周周一5~8节 二教412<br />1~4周 每周周四5~8节 二教412<br />,28 / 9,, 加入选课计划,
02034970,全球六十年代,全校任选,3.0,蒋洪生(副教授),1,中国语言文学系,, ,1~4周 每周周一5~8节 二教525<br />1~4周 每周周三5~8节 二教525<br />1~4周 每周周五5~8节 二教525<br />,25 / 5,, 加入选课计划,
18050180,人体免疫与健康养生,全校任选,1.0,王月丹 王月丹,1,医学部教学办,, ,1~2周 每周周一5~8节 二教301<br />1~2周 每周周五1~4节 二教301<br />,105 / 11,最后一次课3-4节开卷考试, 加入选课计划,
00333128,人造器官工程,全校任选,3.0,董美均 Lee Poh Foong,1,工学院,, ,1~3周 每周周一5~7节 三教208<br />1~3周 每周周二5~7节 三教208<br />1~3周 每周周三5~7节 三教208<br />1~3周 每周周四5~7节 三教208<br />1~3周 每周周五5~7节 三教208<br />,5 / 0,工学院Globex项目taught in English, 加入选课计划,
04834060,网络与大数据应用,全校任选,2.0,边凯归(副教授),1,信息科学技术学院,, ,1~2周 每周周一5~8节 二教406<br />1~2周 每周周二5~8节 二教406<br />1~2周 每周周三5~8节 二教406<br />1~2周 每周周四5~8节 二教406<br />1~2周 每周周五5~8节 二教406<br />,56 / 27,与美国休斯顿大学讲习教授韩竹合上, 加入选课计划,
01630725,系统论与系统式心理治疗,全校任选,2.0,李松蔚,1,心理与认知科学学院,, ,1~2周 每周周一5~8节 二教317<br />1~2周 每周周二5~8节 二教317<br />1~2周 每周周三5~8节 二教317<br />1~2周 每周周四5~8节 二教317<br />,42 / 15,, 加入选课计划,
00333147,先进激光制造 - 从纳米到宏观，从增材到减材,全校任选,3.0,董美均 Xin ZHAO,1,工学院,, ,1~3周 每周周一5~7节 三教303<br />1~3周 每周周二5~7节 三教303<br />1~3周 每周周三5~7节 三教303<br />1~3周 每周周四5~7节 三教303<br />1~3周 每周周五5~7节 三教303<br />,5 / 0,工学院globex项目 taught in english, 加入选课计划,
18050120,心血管病急症的救治,全校任选,1.0,陈红,1,医学部教学办,, ,1~4周 每周周一5~8节 二教205<br />,105 / 19,, 加入选课计划,
00333144,心血管生物力学与建模,全校任选,3.0,董美均 Ethan KUNG,1,工学院,, ,1~3周 每周周一5~7节 三教305<br />1~3周 每周周二5~7节 三教305<br />1~3周 每周周三5~7节 三教305<br />1~3周 每周周四5~7节 三教305<br />1~3周 每周周五5~7节 三教305<br />,5 / 0,工学院Globex项目 taught in english, 加入选课计划,
01230450,虚拟现实内容创作,全校任选,2.0,陈斌(副教授),1,地球与空间科学学院,, ,1~2周 每周周一5~8节 二教202<br />1~2周 每周周二5~8节 二教202<br />1~2周 每周周三5~8节 二教202<br />1~2周 每周周四5~8节 二教202<br />,40 / 12,--补录, 加入选课计划,
06733020,游戏化创新思维,全校任选,2.0,尚俊杰(长聘副教授),1,教育学院,, ,3~4周 每周周一5~8节 二教315<br />3~4周 每周周二5~8节 二教315<br />3~4周 每周周四5~8节 二教315<br />3~4周 每周周五5~8节 二教315<br />,35 / 15,, 加入选课计划,
00333670,中国经济: 科技、增长与全球联系,全校任选,3.0,董美均 Susan Mays,1,工学院,, ,1~3周 每周周一5~7节 二教410<br />1~3周 每周周二5~7节 二教410<br />1~3周 每周周三5~7节 二教410<br />1~3周 每周周四5~7节 二教410<br />1~3周 每周周五5~7节 二教410<br />,5 / 1,工学院Globex项目 taught in English, 加入选课计划,
01431440,珠宝鉴赏与珠宝文化,全校任选,2.0,王长秋(副教授),1,地球与空间科学学院,, ,1~5周 每周周一5~8节 二教407<br />1~5周 每周周三5~8节 二教407<br />,84 / 6,, 加入选课计划,
18730010,社会调查实务,全校任选,2.0,丁华(副研究员) 吴琼(副研究员) 吕萍(副研究员) 孙妍(助理研究员)等,1,中国社会科学调查中心,, ,1~2周 每周周一6~8节 二教401<br />1~2周 每周周二6~8节 二教401<br />1~2周 每周周三6~8节 二教401<br />1~2周 每周周四6~8节 二教401<br />1~2周 每周周五6~8节 二教401<br />,84 / 3,, 加入选课计划,
30340048,中国传统认同与其现代变迁,全校任选,2.0,孙飞宇(副教授),1,教务部,, ,1~4周 每周周一7~8节 二教311<br />1~4周 每周周二7~9节 二教311<br />1~4周 每周周四2~4节 二教311<br />,2 / 0,--补录, 加入选课计划,
30340028,转型时期的中国公共政策,全校任选,2.0,李永军(副教授),1,教务部,, ,1~4周 每周周一7~8节 二教416<br />1~4周 每周周二7~9节 二教416<br />1~4周 每周周四2~4节 二教416<br />,2 / 0,--补录, 加入选课计划,
02930169,国际法,全校任选,2.0,张潇剑(副教授),1,法学院,, ,1~3周 每周周一10~12节 二教411<br />1~3周 每周周二10~12节 二教411<br />1~3周 每周周三10~12节 二教411<br />1~3周 每周周四10~12节 二教411<br />1~3周 每周周五10~12节 二教411<br />,105 / 14,7月16日，10-11节考试，开卷   建议有法学背景的学生选课, 加入选课计划,
00332872,太阳能光伏发电系统,全校任选,3.0,王东,1,工学院,, ,1~2周 每周周二1~6节 三教103<br />1~2周 每周周四1~6节 三教103<br />1~2周 每周周六1~6节 三教103<br />1~2周 每周周日1~6节 三教103<br />,0 / 0,, 加入选课计划,
01630670,听视觉言语加工整合及其脑机制,全校任选,2.0,李量(教授),1,心理与认知科学学院,, ,1~4周 每周周二1~4节 二教313<br />1~4周 每周周三5~8节 二教313<br />,28 / 7,仅限在读本科生选课, 加入选课计划,
30340059,中国古典诗词,全校任选,2.0,梅申友(副教授),1,教务部,, ,1~4周 每周周二3~4节 二教416<br />1~4周 每周周三2~4节 二教416<br />1~4周 每周周五2~4节 二教416<br />,2 / 1,, 加入选课计划,
01630715,意识研究中的关键问题,全校任选,2.0,李量(教授),1,心理与认知科学学院,, ,1~4周 每周周二5~8节 二教318<br />1~4周 每周周四1~4节 二教318<br />,28 / 3,仅限在读本科生选课, 加入选课计划,
12639020,圆明园的历史与现状,全校任选,1.0,阙维民(教授),1,城市与环境学院,, ,1~2周 每周周二5~8节 二教411<br />1~2周 每周周五5~8节 二教411<br />,105 / 34,, 加入选课计划,
01630694,暴力行为的脑机制,全校任选,2.0,李量(教授),1,心理与认知科学学院,, ,1~4周 每周周三1~4节 二教318<br />1~4周 每周周四5~8节 二教318<br />,28 / 0,仅限在读本科生选课, 加入选课计划,
